pp60c-src	ZNF189
pp60c-src	PTPN11
pp60c-src	FBH1
pp60c-src	AFDN
pp60c-src	PTK2
pp60c-src	SRCIN1
pp60c-src	CSK
pp60c-src	PTPN1
pp60c-src	p21-activated kinase 2
pp60c-src	ADAM15
pp60c-src	TLR3
pp60c-src	PXN
pp60c-src	LNX1
pp60c-src	UBC
pp60c-src	Signal transduction protein CBL
pp60c-src	Beta-2 adrenoreceptor
pp60c-src	pp60c-src
pp60c-src	Abelson tyrosine-protein kinase 1
pp60c-src	LCT
pp60c-src	HNRNPK
pp60c-src	Signal transduction protein CBL-B
pp60c-src	Mediator complex subunit 28
pp60c-src	KRAS
pp60c-src	Transforming protein N-Ras
pp60c-src	PIK3R1
pp60c-src	ACTB
pp60c-src	MAPT
pp60c-src	ASAP1
pp60c-src	RPL10
pp60c-src	LCP2
pp60c-src	KRT10
pp60c-src	DEAD box protein 4
pp60c-src	ZNF658B
pp60c-src	2-1
pp60c-src	Melanoma-associated antigen ME491
pp60c-src	His domain-containing protein tyrosine phosphatase
pp60c-src	TXNIP
pp60c-src	Inositol polyphosphate 5-phosphatase OCRL-1
pp60c-src	CD167 antigen-like family member A
pp60c-src	Beta-catenin
pp60c-src	Adrb3
pp60c-src	Protein-tyrosine kinase receptor flk-1
pp60c-src	Ptk2
pp60c-src	Akap1
pp60c-src	Htr4
pp60c-src	Adhesion-related kinase
pp60c-src	1b
pp60c-src	Lnx1
pp60c-src	Epithelial cadherin
pp60c-src	Elf2
pp60c-src	Mbp
pp60c-src	Ptpra
pp60c-src	Afap1
vpu	CD4
vpu	BTRC
vpu	BST2
vpu	ERBIN
CD4	Protein YT16
CD4	Nuclear receptor subfamily 3 group C member 1
CD4	HMG-CoA reductase degradation protein 3
CD4	H2-Aa
CD4	H2-Ab1
CD4	Conalbumin
BTRC	Beta-catenin
BTRC	Dual specificity phosphatase Cdc25A
BTRC	CUL1
BTRC	SKP1
BTRC	Ubiquitin-protein ligase R1
BTRC	NFKBIA
BTRC	KIAA0696
BTRC	BTRC
BTRC	DBN1
BTRC	ICE1
BTRC	PCDH8
BTRC	RASSF1
BTRC	YAP1
BTRC	MCPIP
BTRC	DEPTOR
BTRC	Protein snail homolog 1
BTRC	ERK activator kinase 1
BTRC	TRIB2
BTRC	Ubiquitin-like protein Nedd8
BTRC	NFKB2
BTRC	CDC25B
BTRC	RTP801
BTRC	FOXN2
BTRC	OCP2
BTRC	Htt
CSNK2A1	E7
CSNK2A1	EBNA1
CSNK2A1	Death effector domain-associated factor
CSNK2A1	HIRIP3
CSNK2A1	YWHAB
CSNK2A1	XRCC1
CSNK2A1	X-ray repair cross-complementing protein 4
CSNK2A1	Nuclear factor NF-kappa-B p65 subunit
CSNK2A1	SUB1 homolog
CSNK2A1	HSP90B1
CSNK2A1	Rotamase Pin1
CSNK2A1	Ubiquitin-protein ligase R1
CSNK2A1	NAD-dependent protein deacylase sirtuin-1
CSNK2A1	Phosvitin
CSNK2A1	RNF111
CSNK2A1	Protein kinase A-anchoring protein 10
CSNK2A1	ARNT-interacting protein
CSNK2A1	ANKRD25
CSNK2A1	Nuclear factor with BRCT domains 1
CSNK2A1	PTPN1
CSNK2A1	Stratifin
CSNK2A1	IMP1-like protein
CSNK2A1	IMP2-like protein
CSNK2A1	RAVER1
CSNK2A1	CDC14B
CSNK2A1	KIAA1175
CSNK2A1	Transcription factor AP-1 subunit Jun
CSNK2A1	L1TD1
CSNK2A1	CT_005
CSNK2A1	ERDMAN_2006
CSNK2A1	PRKAR2A
CSNK2A1	Smad6
CSNK2A1	Mds1
CSNK2A1	PR domain zinc finger protein 16
HSPA1A	LMP1
HSPA1A	LMP2
HSPA1A	EBNA-LP
HSPA1A	YWHAB
HSPA1A	YWHAQ
HSPA1A	YWHAG
HSPA1A	YWHAZ
HSPA1A	Caspase recruitment domain-containing protein 4
HSPA1A	BAG1
HSPA1A	Apurinic-apyrimidinic endonuclease 1
HSPA1A	APAF1
HSPA1A	AIFM1
HSPA1A	HSP90AB1
HSPA1A	Mitochondrial large ribosomal subunit protein mL62
HSPA1A	Rho-associated, coiled-coil-containing protein kinase 1
HSPA1A	Bcl-2-associated athanogene 3
HSPA1A	PRO3063
HSPA1A	DIS3L1
HSPA1A	Tau-4
HSPA1A	Non-A beta component of AD amyloid
HSPA1A	GSK3B
HSPA1A	CHIP
HSPA1A	HEMGN
HSPA1A	LRFN4
HSPA1A	PTBP3
HSPA1A	MFHAS1
HSPA1A	NFKB1
HSPA1A	DNAJC11
HSPA1A	SSTR3
HSPA1A	RAD23A
HSPA1A	BAG2
HSPA1A	BCL2L12
HSPA1A	RALGAPB
HSPA1A	Transcription factor AP-1 subunit Jun
HSPA1A	Ribonuclease 5
HSPA1A	Chordc1
HSPA1A	Ksr1
HSPA1A	Dnajc11
HSPA1A	26S proteasome regulatory subunit RPN11
HSPA1A	Epithelial cadherin
HSPA1A	Phlda1
Protein YT16	FLK2
Protein YT16	CD2
Protein YT16	SH2D1A
Protein YT16	SYK
Protein YT16	G3BP1
Protein YT16	PIK3R1
Protein YT16	LCP2
Protein YT16	ZAP70
Protein YT16	MAPK1
Protein YT16	T-cell receptor T3 zeta chain
Protein YT16	Signal transduction protein CBL
Protein YT16	CD3E
Protein YT16	PAG1
Protein YT16	Acute-phase response factor
Protein YT16	VAV1
Protein YT16	SH3BP2
Protein YT16	Phosvitin
Protein YT16	ABI1
Protein YT16	Protein YT16
Protein YT16	T cell-specific adapter protein
Protein YT16	HSP90AA1
Protein YT16	Nuclear receptor subfamily 3 group C member 1
Protein YT16	SAM68
Protein YT16	UBC
Protein YT16	ADAM15
Protein YT16	MED25
Protein YT16	BCL3
Protein YT16	WAS
Protein YT16	PTPRC
Protein YT16	PTPN6
Protein YT16	Cd2
Protein YT16	CRK-associated substrate
Protein YT16	Csk
Protein YT16	Sh3bp2
Protein YT16	psi-mi:EBI-7111687
Protein YT16	Mbp
Protein YT16	Mds1
Protein YT16	PR domain zinc finger protein 16
p61-Yes	FLK2
p61-Yes	PDCD6IP
p61-Yes	ZNF512B
p61-Yes	SLC9A3R1
p61-Yes	CD140 antigen-like family member B
p61-Yes	DSH homolog 2
p61-Yes	ABI1
p61-Yes	ALOX5
p61-Yes	p21-activated kinase 2
p61-Yes	ADAM15
p61-Yes	Mediator complex subunit 28
p61-Yes	Transforming protein N-Ras
p61-Yes	HRAS
p61-Yes	KRAS
p61-Yes	RPL10
p61-Yes	2-1
p61-Yes	Inositol polyphosphate 5-phosphatase OCRL-1
p61-Yes	CD167 antigen-like family member A
p61-Yes	Beta-catenin
p61-Yes	G1X13_21010
p61-Yes	pipB2
p61-Yes	Mbp
PAK-interacting exchange factor beta	YWHAG
PAK-interacting exchange factor beta	Signal transduction protein CBL-B
PAK-interacting exchange factor beta	SCRIB
PAK-interacting exchange factor beta	CASK
PAK-interacting exchange factor beta	GIT1
PAK-interacting exchange factor beta	FXR1
PAK-interacting exchange factor beta	FXR2
PAK-interacting exchange factor beta	SHANK3
PAK-interacting exchange factor beta	p21-activated kinase 2
PAK-interacting exchange factor beta	ADAM15
PAK-interacting exchange factor beta	G protein-coupled receptor kinase-interactor 2
PAK-interacting exchange factor beta	PAK1
PAK-interacting exchange factor beta	Signal transduction protein CBL
PAK-interacting exchange factor beta	RAC1
PAK-interacting exchange factor beta	HSPC126
PAK-interacting exchange factor beta	Affixin
PAK-interacting exchange factor beta	Mbp
ARHGEF6	GIT1
ARHGEF6	GPRASP2
ARHGEF6	PAK1
ARHGEF6	Endophilin-3
ARHGEF6	TMEM108
ARHGEF6	LDL-induced EC protein
ARHGEF6	p21-activated kinase 2
ARHGEF6	ADAM15
ARHGEF6	HSPC126
NCK1	K15-M
NCK1	RHOU
NCK1	ERBB1
NCK1	Tyrosine kinase-type cell surface receptor HER3
NCK1	Downstream of tyrosine kinase 2
NCK1	SYNJ1
NCK1	ACK1
NCK1	WAS
NCK1	Signal transduction protein CBL
NCK1	CD140 antigen-like family member B
NCK1	LCP2
NCK1	EPHB1
NCK1	UBA52
NCK1	LRFN4
NCK1	Signal transduction protein CBL-B
NCK1	p21-activated kinase 2
NCK1	ADAM15
NCK1	Kinase insert domain receptor
NCK1	CD3E
NCK1	HPK1
NCK1	ASAP1
NCK1	T-cell receptor T3 zeta chain
NCK1	TUBA1A
NCK1	CD167 antigen-like family member A
NCK1	Secreted effector protein Tir
NCK1	Frip
NCK1	lspA1
NCK1	Caskin1
NCK1	Epithelial cadherin
NCK1	Abl1
NCK1	Mbp
POSH2	p21-activated kinase 2
POSH2	ADAM15
POSH2	UBC
POSH2	RAC1
env	ath
env	UDA1
env	MED7
env	env
env	PCED1A
env	TSC22D4
env	KCNH3
env	SCRIB
gag	TFIP11
gag	LNX2
gag	DLX2
gag	CUL3-interacting protein 1
gag	KCTD1
gag	TRAF2
gag	SOCS1
gag	TUBA3C
gag	UBC
gag	CUL2
gag	SCRIB
TFIP11	gag-pro-pol
TFIP11	BDLF2
TFIP11	Myosin phosphatase-targeting subunit 3
TFIP11	ZSCAN12
TFIP11	ZNF417
TFIP11	IL16
TFIP11	METT11D1
TFIP11	KANSL1
TFIP11	Cytokeratin-20
TFIP11	SHANK3
TFIP11	TSC1
TFIP11	Transcription factor AP-1 subunit Jun
TFIP11	DHX15
LNX2	Rev homolog
LNX2	E7
LNX2	E4F1
LNX2	MSRB3
LNX2	Stress-activated protein kinase JNK2
LNX2	MYLIP
LNX2	MAP2K5
LNX2	PEG10
LNX2	TRAF2
LNX2	IP6K2
LNX2	HYPL
LNX2	Transformation-related gene 15 protein
LNX2	SCLY
LNX2	VTN
LNX2	Phosphatidylinositol 3-kinase 55 kDa regulatory subunit gamma
MED7	TOB3
MED7	POLR2M
MED7	MED23
MED7	CARMIL2
MED7	RPAP2
MED7	MED16
MED7	TRAP100
MED7	POLR2G
MED7	MED12L
MED7	MED15
MED7	ACAD11
MED7	MED29
MED7	CDK19
MED7	POLR2H
MED7	CCNC
MED7	TRAP240
MED7	CDK8
MED7	POLR2I
MED7	POLR2B
MED7	POLR2A
MED7	Mediator complex subunit 13-like
MED7	POLR2C
MED7	Mediator complex subunit 22
MED7	TRAP230
MED7	MED18
MED7	ARC70
MED7	Mediator complex subunit 11
MED7	MED8
MED7	Mediator complex subunit 28
MED7	ARC33
MED7	TRFP
MED7	TRAP80
MED7	TRAP25
MED7	MED27
MED7	MED10
MED7	TRIP2
MED7	TRAP170
MED7	MED19
MED7	SRB7
MED7	HSPC126
MED7	MED9
MED7	CGI-125
MED7	POLR2E
CUL3-interacting protein 1	BDLF2
CUL3-interacting protein 1	Actin-binding protein Mayven
CUL3-interacting protein 1	NUDCD1
KCTD1	FXR1
KCTD1	KCTD1
gag-pro-pol	KRT15
gag-pro-pol	KLC3
gag-pro-pol	RBPMS
gag-pro-pol	SCAM1
gag-pro-pol	MKRN3
gag-pro-pol	TEX11
gag-pro-pol	MRG1
KRT15	TELO2
KLC3	YWHAZ
RBPMS	E4
RBPMS	BDLF4
RBPMS	BTRF1
RBPMS	BVLF1
RBPMS	gB
RBPMS	BNLF2b
RBPMS	Mta
RBPMS	EBNA4
RBPMS	EBNA6
RBPMS	BGLF3
RBPMS	ARIP4
RBPMS	SPATA8
RBPMS	MGAT5B
RBPMS	FRG1
RBPMS	PB2
RBPMS	CBU_0175
SCAM1	SOCS7
SCAM1	Placenta and prostate DLG
SCAM1	INPPL1
SCAM1	p21-activated kinase 2
SCAM1	FXR1
SCAM1	TNS1
SCAM1	RTKN1
SCAM1	yscY
SCAM1	sctN
SCAM1	Vcl
TRAF2	Osteoclast differentiation factor receptor
TRAF2	Receptor activator of NF-KB
TRAF2	Putative NF-kappa-B-activating protein 20
TRAF2	RIPK1
TRAF2	RIPK2
TRAF2	CAV1
TRAF2	TRADD
TRAF2	Alkaline phosphatase liver/bone/kidney isozyme
TRAF2	RCOR3
TRAF2	Socius
TRAF2	FNDC11
TRAF2	PRKAB2
TRAF2	TRAF6
TRAF2	NCAPH2
TRAF2	GABP subunit beta-2
TRAF2	BRAM1
TRAF2	Inhibitor of apoptosis protein 2
TRAF2	Inhibitor of apoptosis protein 1
TRAF2	TNFSF12
TRAF2	FXR1
TRAF2	FXR2
TRAF2	TRPC4AP
TRAF2	High temperature requirement protein A2
TRAF2	TNF
TRAF2	NUDCD1
Rev homolog	DYNLL2
Rev homolog	CRX
Rev homolog	Nuclear dot-associated Sp100 protein
Rev homolog	Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 1 protein
Rev homolog	Spastic paraplegia 21 autosomal recessive Mast syndrome protein
Rev homolog	NUP62
Rev homolog	SPAG5
Rev homolog	RIBC2
Rev homolog	TTC23L
Rev homolog	DSH homolog 2
Rev homolog	Up-regulated in colon cancer 6
Rev homolog	SUMO1
Rev homolog	BHLHE40
Rev homolog	Protein LAPSER1
Rev homolog	ZCCHC7
Rev homolog	UBE2I
Rev homolog	Protein inhibitor of activated STAT x
DYNLL2	BRAM1
DYNLL2	PTBP3
DYNLL2	HIST1H2BG
MKRN3	gB
MKRN3	rep
MKRN3	NKAPD1
MKRN3	ENKD1
MRG1	SOX2
MRG1	p110
SSX2IP	TK
SSX2IP	ZGPAT
SSX2IP	Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 1 protein
SSX2IP	ZFYVE26
SSX2IP	Flavin-containing amine oxidase domain-containing protein 2
SSX2IP	Heterogeneous nuclear ribonucleoprotein methyltransferase-like protein 6
SSX2IP	PCM1
SSX2IP	CXCL6
SSX2IP	Spindle pole body protein Spc98 homolog
SSX2IP	Polo-like kinase 1
SSX2IP	Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP
SSX2IP	Lipid phosphatase TPIP
SSX2IP	HSPC126
Nuclear dot-associated Sp100 protein	EBNA-LP
Nuclear dot-associated Sp100 protein	PSPC1
Nuclear dot-associated Sp100 protein	MAFB
Nuclear dot-associated Sp100 protein	DDX6
Nuclear dot-associated Sp100 protein	PRPF4B
Nuclear dot-associated Sp100 protein	CWC25
Nuclear dot-associated Sp100 protein	RPL8
Nuclear dot-associated Sp100 protein	CMTR1
Nuclear dot-associated Sp100 protein	PPP1R10
Nuclear dot-associated Sp100 protein	RBM25
Nuclear dot-associated Sp100 protein	GTPBP4
Nuclear dot-associated Sp100 protein	Cell surface heparin-binding protein HIP
Nuclear dot-associated Sp100 protein	SFPQ
Nuclear dot-associated Sp100 protein	LSM12
Nuclear dot-associated Sp100 protein	PPP1CA
Nuclear dot-associated Sp100 protein	CRKL
Nuclear dot-associated Sp100 protein	RPS19
Nuclear dot-associated Sp100 protein	NOP16
Nuclear dot-associated Sp100 protein	Cleavage and polyadenylation specificity factor 59 kDa subunit
Nuclear dot-associated Sp100 protein	PIP4K2A
Nuclear dot-associated Sp100 protein	NONO
Nuclear dot-associated Sp100 protein	FIZ1
Nuclear dot-associated Sp100 protein	U4/U6.U5 tri-snRNP-associated 110 kDa protein
